epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.549295,1.441085,0.510600,218.416208
2,1.106321,0.974573,0.664400,214.426612
3,0.913465,0.897903,0.693200,214.371118
4,0.807304,0.849905,0.716400,214.400688
5,0.727910,0.865279,0.723400,214.396719
6,0.664943,0.701202,0.763800,214.441354
7,0.618297,0.738532,0.764200,214.509305
8,0.579282,0.746416,0.755400,214.328438
9,0.543040,0.759417,0.745400,214.294319
10,0.506670,0.640518,0.795800,214.440093
11,0.473403,0.624402,0.801800,214.344468
12,0.445520,0.642967,0.794000,214.561356
13,0.420019,0.682208,0.792200,214.449065
14,0.396720,0.704933,0.794600,214.345784
15,0.373418,0.659361,0.802000,214.327863
16,0.351161,0.626227,0.806400,214.449504
17,0.331096,0.682346,0.796600,214.562175
18,0.309559,0.714436,0.801400,214.187588
19,0.288782,0.819706,0.783600,214.251192
20,0.268079,0.740124,0.804200,214.285694
