epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.569559,1.259372,0.576600,218.661682
2,1.099987,1.050510,0.638800,215.349577
3,0.910586,0.896462,0.703800,215.423531
4,0.781670,0.811953,0.727800,215.535995
5,0.700272,0.748256,0.752600,215.574277
6,0.633179,0.736302,0.752600,215.639698
7,0.581744,0.718712,0.758200,215.572238
8,0.538293,0.720685,0.763000,215.495132
9,0.494809,0.773945,0.756400,215.518186
10,0.458775,0.750744,0.762000,215.588526
11,0.427886,0.646592,0.787200,215.459310
12,0.397675,0.663164,0.792600,215.452644
13,0.373978,0.658654,0.798200,215.530637
14,0.338280,0.659419,0.808800,215.469396
15,0.316647,0.689989,0.799600,215.650571
16,0.292636,0.828164,0.776000,215.613676
17,0.267535,0.825344,0.783000,215.545423
18,0.252437,0.825277,0.782000,215.630277
19,0.225382,0.759521,0.793000,215.387413
20,0.207817,0.877426,0.777400,215.483752
