epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.883113,1.892124,0.382600,254.509602
2,1.394345,1.208792,0.573600,250.574506
3,1.197154,1.109781,0.607400,250.570699
4,1.051299,1.143947,0.606800,250.562860
5,0.934892,0.973294,0.666400,250.552115
6,0.832719,0.904734,0.694200,250.548422
7,0.756068,1.081622,0.652200,250.552807
8,0.683669,0.915730,0.698000,250.591437
9,0.621965,0.897262,0.702000,250.585023
10,0.556168,1.025401,0.698600,250.611674
11,0.508912,0.985975,0.718200,250.569046
12,0.443178,0.917609,0.736400,250.576940
13,0.404734,1.099997,0.701600,250.572132
14,0.362861,0.901811,0.737200,250.581526
15,0.319398,1.148713,0.702200,250.573469
16,0.280950,1.192432,0.721600,250.563445
17,0.254194,1.049992,0.741200,250.556603
18,0.228248,1.438492,0.692000,250.557639
19,0.201377,1.457337,0.714600,250.543876
20,0.182700,1.263237,0.738800,250.559314
