epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.634918,1.522695,0.481200,217.942673
2,1.158652,1.074970,0.631000,214.082388
3,0.972815,0.899006,0.690200,214.655490
4,0.842945,0.796213,0.723000,214.264814
5,0.758439,0.908494,0.711000,214.266621
6,0.698566,0.716661,0.756200,214.117005
7,0.653270,0.693984,0.768200,214.298948
8,0.609585,0.637848,0.788400,215.098903
9,0.573440,0.644494,0.786200,214.257347
10,0.540374,0.640888,0.788400,214.622655
11,0.511352,0.611828,0.800200,214.568136
12,0.483794,0.667656,0.789000,214.076658
13,0.464408,0.610553,0.803000,214.058713
14,0.437851,0.596567,0.809200,214.265299
15,0.417138,0.598261,0.807800,214.836465
16,0.397870,0.583576,0.817400,214.527768
17,0.378399,0.593626,0.817000,214.282667
18,0.359785,0.576598,0.816400,214.484243
19,0.339385,0.621765,0.813200,214.239608
20,0.324693,0.625297,0.812600,214.171803
