epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,2.220345,1.918363,0.304200,254.391526
2,1.816323,1.647573,0.395000,250.461065
3,1.664720,1.676584,0.409600,250.474807
4,1.564401,1.572926,0.436600,250.470745
5,1.484978,1.381924,0.492400,250.488207
6,1.406748,1.273945,0.535800,250.488060
7,1.342811,1.452966,0.480400,250.480777
8,1.274342,1.645797,0.482600,250.447989
9,1.223978,1.455156,0.535200,250.462441
10,1.168159,1.152822,0.605800,250.495298
11,1.119327,1.502400,0.525400,250.479245
12,1.074755,1.010086,0.642600,250.449029
13,1.028062,1.352416,0.578600,250.453630
14,0.984313,0.968201,0.667800,250.458270
15,0.948782,1.287801,0.608800,250.466276
16,0.912391,1.933295,0.478400,250.487311
17,0.878174,1.039109,0.661200,250.469300
18,0.856039,1.212882,0.619200,250.466851
19,0.820542,0.853282,0.712200,250.476114
20,0.799091,0.880104,0.709000,250.466347
