epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.678252,1.346722,0.530800,218.041817
2,1.196656,1.076989,0.629600,214.146979
3,0.981678,0.887399,0.696000,214.252119
4,0.857124,0.846634,0.718400,214.296731
5,0.769720,0.782440,0.744600,214.339936
6,0.708021,0.725915,0.759600,214.379427
7,0.656674,0.659186,0.781400,214.330682
8,0.615716,0.676569,0.778800,215.370817
9,0.579018,0.666288,0.781200,214.252678
10,0.544109,0.688901,0.776400,214.868307
11,0.514810,0.625438,0.793600,214.826036
12,0.491323,0.597254,0.804000,214.345791
13,0.468152,0.600076,0.808000,214.258453
14,0.439328,0.637810,0.806800,214.118121
15,0.422752,0.613975,0.810800,214.876479
16,0.401553,0.637608,0.803400,214.578448
17,0.382131,0.580495,0.817200,214.834132
18,0.359897,0.654975,0.811400,214.426704
19,0.342615,0.624944,0.813800,214.366468
20,0.329412,0.576665,0.823200,214.311789
