epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.544922,1.338386,0.538200,218.413538
2,1.061854,0.919904,0.679200,214.647392
3,0.892016,0.864845,0.698200,214.876515
4,0.785356,0.780720,0.728000,215.107622
5,0.706336,0.771191,0.742200,215.134223
6,0.641319,0.728628,0.754600,215.216452
7,0.591156,0.728660,0.759800,214.955800
8,0.546972,0.696707,0.775000,214.702846
9,0.509393,0.723548,0.773800,215.106345
10,0.470501,0.645835,0.789400,215.056216
11,0.439317,0.713552,0.773000,214.770906
12,0.406233,0.780391,0.771800,214.798430
13,0.376296,0.653845,0.800800,214.731806
14,0.348149,0.746130,0.782800,214.782092
15,0.325696,0.779443,0.774800,214.734897
16,0.302353,0.703050,0.793400,214.979758
17,0.276167,0.693591,0.799400,215.174545
18,0.256548,0.768682,0.795200,214.984910
19,0.235433,0.815822,0.781000,215.215189
20,0.218401,0.795374,0.790800,214.621530
