epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.665411,1.396374,0.495000,217.907578
2,1.223266,1.136866,0.601200,214.010137
3,1.027589,1.096053,0.626400,214.436549
4,0.902822,0.885832,0.708400,214.167465
5,0.804138,0.884606,0.709000,214.251804
6,0.736288,0.745003,0.749400,214.075528
7,0.678647,0.695530,0.763200,214.065456
8,0.636321,0.754058,0.750600,214.282502
9,0.591916,0.731475,0.760200,214.249353
10,0.559000,0.629342,0.791000,214.585420
11,0.525910,0.657128,0.796200,214.754241
12,0.498988,0.616934,0.803800,214.253683
13,0.475488,0.611089,0.807200,214.511593
14,0.448492,0.649927,0.792400,214.903624
15,0.424122,0.605257,0.806800,215.193515
16,0.406615,0.608400,0.810200,215.036219
17,0.384813,0.659390,0.799600,214.722486
18,0.370051,0.594983,0.821400,217.971244
19,0.348474,0.587792,0.822800,216.670998
20,0.335054,0.627196,0.811400,215.699926
