epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.901694,1.677125,0.415800,253.963526
2,1.411786,1.315174,0.519000,250.058740
3,1.189904,1.196205,0.587600,250.075946
4,1.021422,1.157696,0.613600,250.071562
5,0.896815,0.847413,0.708200,250.084985
6,0.795551,0.891013,0.697800,250.072088
7,0.710160,0.823000,0.715600,250.081538
8,0.643267,0.884662,0.721000,250.080872
9,0.573750,0.867393,0.724200,250.081253
10,0.515472,0.888242,0.714600,250.076013
11,0.470298,0.812865,0.750400,250.067545
12,0.419049,0.786705,0.756400,250.084244
13,0.380579,0.841951,0.754000,250.078731
14,0.328415,0.855538,0.763000,250.092928
15,0.300272,1.045044,0.729800,250.129109
16,0.267057,1.076052,0.728800,250.040828
17,0.225380,0.886012,0.779400,250.069672
18,0.215230,1.180174,0.743600,250.040529
19,0.193118,1.528905,0.708400,250.061572
20,0.171172,1.160574,0.742200,250.071662
