epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.635798,1.410190,0.526600,218.638325
2,1.146410,0.986199,0.661800,215.021494
3,0.959288,0.868289,0.701000,215.162401
4,0.845302,0.821146,0.734600,214.971994
5,0.761972,0.828119,0.729600,215.084060
6,0.703943,0.701790,0.764000,215.399995
7,0.653840,0.677540,0.772600,215.999219
8,0.612905,0.683539,0.765600,215.823956
9,0.576413,0.651111,0.781600,215.506034
10,0.550664,0.657863,0.783800,215.954924
11,0.515483,0.614567,0.798200,215.338811
12,0.490843,0.662210,0.786800,215.225622
13,0.466288,0.666563,0.793400,215.532388
14,0.445262,0.640576,0.797600,215.241292
15,0.424872,0.568201,0.813800,215.089363
16,0.404575,0.596144,0.809800,215.295192
17,0.382765,0.610720,0.808400,215.104095
18,0.361255,0.618659,0.810200,215.386901
19,0.348266,0.594632,0.824400,215.700811
20,0.332429,0.565447,0.828000,215.150602
