epoch,train_loss,avg_valid_loss,valid_accuracy,time
1,1.704229,1.346631,0.524600,254.087412
2,1.150035,1.179529,0.593400,250.155051
3,0.913878,0.872394,0.695600,250.166264
4,0.745543,0.840140,0.714200,250.154465
5,0.618990,1.034409,0.674200,250.138575
6,0.508041,1.060073,0.686000,250.226274
7,0.403933,1.036432,0.691800,250.145384
8,0.326820,0.944461,0.734200,250.150305
9,0.254701,1.235442,0.702400,250.149246
10,0.204170,1.149635,0.710800,250.142397
11,0.157564,1.395097,0.686800,250.299520
12,0.131867,1.607806,0.679800,250.143431
13,0.108850,1.258745,0.721400,250.155248
14,0.092374,1.399934,0.726600,250.177969
15,0.075089,1.429037,0.735000,250.160207
16,0.060296,1.515367,0.741400,250.160555
17,0.053130,1.859054,0.707400,250.152827
18,0.066727,2.151147,0.643800,250.136462
19,0.051373,1.588636,0.725600,250.140398
20,0.035115,1.575744,0.740000,250.173914
