epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.248149,2.414713,0.208000,0.260600,149.829620
2,1.895309,1.871879,0.336400,0.362000,145.482551
3,1.728061,1.756675,0.370800,0.408600,146.592460
4,1.627534,2.215840,0.325800,0.428200,146.551325
5,1.561127,1.577931,0.453000,0.484400,146.604643
6,1.485432,1.405703,0.489600,0.513600,146.688648
7,1.426484,1.333826,0.516400,0.533200,146.598247
8,1.376566,1.279851,0.537200,0.547600,146.507279
9,1.329056,1.472115,0.519600,0.580600,146.795810
10,1.281536,1.183137,0.573000,0.592000,146.792293
11,1.231635,1.160333,0.592400,0.617200,146.724329
12,1.191022,1.408072,0.536800,0.625400,146.639590
13,1.152907,2.927441,0.374400,0.644600,146.671533
14,1.126204,1.082939,0.623400,0.648800,146.699290
15,1.070841,1.359923,0.572400,0.664600,146.698258
16,1.041339,1.606904,0.534400,0.679800,146.922354
17,1.008809,0.912006,0.675600,0.682400,146.598957
18,0.985414,1.056304,0.646400,0.675600,146.717387
19,0.957620,0.911313,0.682800,0.709000,146.803964
20,0.928855,2.118808,0.490800,0.719800,146.791368
