epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.869178,1.572737,0.429000,0.439200,475.957842
2,1.489373,1.313781,0.520400,0.514200,473.973704
3,1.325375,1.292699,0.542000,0.588400,474.324735
4,1.187672,1.062821,0.614600,0.621000,471.253857
5,1.071446,0.980869,0.654800,0.646200,472.796396
6,0.972720,0.860762,0.702400,0.709000,471.894105
7,0.893683,0.781010,0.727200,0.724600,472.218438
8,0.827185,0.790067,0.724400,0.736000,471.096560
9,0.772496,0.750602,0.742000,0.746800,472.243057
10,0.717408,0.797624,0.731400,0.755800,474.481272
11,0.682755,0.665642,0.774000,0.774000,473.619136
12,0.644434,0.705742,0.759600,0.771200,474.985712
13,0.611643,0.634053,0.786800,0.784600,472.421058
14,0.580606,0.687892,0.774000,0.784200,473.264863
15,0.554343,0.652380,0.784000,0.785800,474.084664
16,0.527416,0.614138,0.793800,0.790200,475.433052
17,0.502615,0.611785,0.794800,0.801600,473.906838
18,0.479515,0.675063,0.783200,0.800600,473.961854
19,0.459106,0.643110,0.787000,0.797200,472.058259
20,0.439932,0.652310,0.791400,0.804200,474.818933
