epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.196155,16.032471,0.098800,0.216000,371.019535
2,2.035658,14.536428,0.097000,0.247000,371.290051
3,1.985427,63.445347,0.099600,0.260200,366.125292
4,1.955559,38.980503,0.104800,0.283400,374.517459
5,1.933364,2.940200,0.200800,0.303400,357.906789
6,1.902151,1.889029,0.286400,0.289800,361.671081
7,1.873872,1.985076,0.256800,0.328800,364.413172
8,1.853570,2.031306,0.268400,0.333600,367.434595
9,1.824161,3.757057,0.149400,0.339600,362.752064
10,1.802749,2.535455,0.186600,0.359600,366.239713
11,1.777844,3.131233,0.142800,0.372400,365.245780
12,1.761770,2.280575,0.234000,0.360000,363.760347
13,1.739893,5.852014,0.132200,0.393200,363.487266
14,1.728705,1.873233,0.295400,0.378600,367.476101
15,1.713952,2.648144,0.253000,0.402400,373.967236
16,1.694262,3.633340,0.211000,0.425400,368.582015
17,1.684949,3.726829,0.240200,0.399000,365.277445
18,1.659111,1.649258,0.358800,0.425800,362.877367
19,1.650522,1.887006,0.302200,0.448200,367.268567
20,1.637491,1.781108,0.333400,0.462600,367.016484
