epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.699983,1.533749,0.490600,0.527800,439.577277
2,1.175039,1.345543,0.537800,0.617000,443.421883
3,0.937649,1.069403,0.632800,0.660000,442.222791
4,0.773517,1.158526,0.631000,0.696800,438.154072
5,0.637599,1.926238,0.546400,0.699800,438.500687
6,0.515897,0.972473,0.692400,0.727200,436.007743
7,0.416231,1.351102,0.643000,0.716400,437.247315
8,0.333263,1.064310,0.697600,0.723600,436.043290
9,0.261463,2.715074,0.494200,0.711600,442.621275
10,0.212535,1.344704,0.678400,0.717000,444.037757
11,0.169685,1.813596,0.632200,0.709800,442.470139
12,0.133394,2.057786,0.628200,0.723600,434.336974
13,0.104000,1.642088,0.678600,0.715000,434.983739
14,0.097378,1.885333,0.661200,0.723000,435.824060
15,0.083159,2.653131,0.596400,0.727200,448.624650
16,0.073969,1.737309,0.682600,0.726600,442.900128
17,0.048261,1.970220,0.685800,0.733400,444.359598
18,0.052880,2.531587,0.638600,0.723400,440.109786
19,0.065785,1.832223,0.693800,0.735400,448.355610
20,0.046790,1.750392,0.702800,0.733600,445.331699
