epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.837133,2.045962,0.325400,0.454800,459.965633
2,1.394138,1.210892,0.571400,0.571400,459.811202
3,1.189245,1.345268,0.561200,0.644000,465.282603
4,1.027810,0.998345,0.645600,0.669600,469.691833
5,0.901041,0.863981,0.695400,0.701000,473.166187
6,0.807394,0.946866,0.692800,0.731600,464.587772
7,0.729642,0.772318,0.743400,0.752400,453.451710
8,0.661446,0.708033,0.761600,0.770600,456.674150
9,0.602703,0.770026,0.740600,0.774400,456.608653
10,0.549263,0.835904,0.734800,0.778200,455.628780
11,0.509600,0.683788,0.775000,0.789600,458.916659
12,0.476394,1.066616,0.696800,0.792200,455.136027
13,0.428578,0.757495,0.769200,0.800400,456.489703
14,0.391128,0.754173,0.782800,0.795400,459.506571
15,0.357815,0.947020,0.746800,0.798000,457.725615
16,0.331109,0.754109,0.784200,0.796000,456.936518
17,0.302210,0.756248,0.793400,0.807400,456.546351
18,0.269674,0.804307,0.788200,0.805800,457.108420
19,0.253592,0.791190,0.794000,0.803800,456.880739
20,0.228461,0.963104,0.758400,0.801400,455.055060
