epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.830591,1.561002,0.439600,0.435800,478.095336
2,1.458456,1.235288,0.556400,0.551800,472.179556
3,1.281583,1.110659,0.597600,0.603400,470.784172
4,1.140782,1.050487,0.627200,0.651800,474.832113
5,1.026687,0.920531,0.680800,0.687000,474.327101
6,0.939530,0.896924,0.695000,0.693200,472.875788
7,0.856813,0.857709,0.709600,0.739200,472.131095
8,0.794454,0.751149,0.747000,0.738600,473.012671
9,0.737881,0.723561,0.757200,0.757600,474.888049
10,0.698419,0.675853,0.775000,0.776800,472.339526
11,0.653934,0.683659,0.772200,0.766000,473.378054
12,0.619396,0.695328,0.769600,0.780200,474.013928
13,0.586183,0.668618,0.778200,0.787200,473.671796
14,0.559443,0.612707,0.791200,0.796800,475.538523
15,0.533076,0.687459,0.773600,0.793800,475.626164
16,0.510834,0.648483,0.787200,0.789400,475.812174
17,0.485577,0.626506,0.793600,0.815800,472.128019
18,0.465162,0.681665,0.784200,0.797200,475.448896
19,0.447361,0.684479,0.782000,0.797200,472.506629
20,0.424307,0.623345,0.799600,0.803200,474.132798
