epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.916167,1.773606,0.371400,0.435400,476.011858
2,1.493675,1.333568,0.518000,0.518400,474.500991
3,1.341046,1.189882,0.583200,0.585800,472.373613
4,1.219649,1.104790,0.605000,0.607800,473.099649
5,1.111583,1.107247,0.614200,0.637600,474.251258
6,1.014915,0.931665,0.674400,0.682200,474.794542
7,0.928716,0.859967,0.699800,0.702800,475.303145
8,0.860420,0.822330,0.711200,0.731400,475.441385
9,0.793533,0.796398,0.726000,0.739200,473.046608
10,0.739762,0.873200,0.707600,0.746800,474.504750
11,0.692588,0.746006,0.746800,0.757400,474.269052
12,0.647985,0.793561,0.733000,0.768000,476.655509
13,0.614952,0.668198,0.779000,0.780800,475.887042
14,0.574027,0.697250,0.777600,0.780000,475.783246
15,0.542398,0.753657,0.756600,0.778200,476.205846
16,0.513038,0.716174,0.767600,0.781200,471.426064
17,0.484911,0.752301,0.759800,0.784200,474.214834
18,0.459564,0.899525,0.720800,0.784000,476.726712
19,0.435426,0.683205,0.778400,0.794600,473.603848
20,0.416932,0.778899,0.756600,0.787400,474.847061
