epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.292050,2.266850,0.143600,0.143600,149.176814
2,2.215293,2.156964,0.198200,0.198200,145.474917
3,2.128522,2.107275,0.208200,0.208200,144.901139
4,2.100986,2.091296,0.210800,0.210800,144.826326
5,2.089706,2.084685,0.227200,0.227200,144.496473
6,2.081841,2.074481,0.235000,0.235000,144.470634
7,2.074103,2.068846,0.241400,0.241400,144.333814
8,2.065803,2.060576,0.248400,0.248400,143.671507
9,2.056708,2.050229,0.246800,0.246800,143.657248
10,2.045636,2.039161,0.268800,0.268800,143.658742
11,2.033180,2.024650,0.277200,0.277200,143.575159
12,2.018844,2.011021,0.275400,0.275400,143.554806
13,2.003466,1.994760,0.289400,0.289400,143.622606
14,1.988297,1.979636,0.294400,0.294400,143.638365
15,1.973449,1.967089,0.290600,0.290600,143.700004
16,1.961240,1.957324,0.301600,0.301600,143.672338
17,1.950067,1.945496,0.299800,0.299800,143.623674
18,1.941981,1.939483,0.304400,0.304400,143.493860
19,1.934552,1.934009,0.295600,0.295600,143.472245
20,1.928461,1.928940,0.300800,0.300800,143.404998
