epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.192504,2.062959,0.242600,0.262800,151.567698
2,1.957697,1.951805,0.293600,0.314000,147.737680
3,1.871774,5.821262,0.126400,0.320600,148.963751
4,1.807867,2.067575,0.311200,0.362200,149.013603
5,1.755666,4.590107,0.220600,0.385200,149.205071
6,1.712002,1.695518,0.376800,0.396600,148.754509
7,1.666383,5.797376,0.316800,0.432000,148.859942
8,1.636721,2.369535,0.340200,0.416800,148.953249
9,1.601801,4.003455,0.308600,0.448800,149.004055
10,1.576637,1.961570,0.381800,0.468400,149.285749
11,1.556947,1.781567,0.361800,0.464400,148.424752
12,1.527536,2.626658,0.336400,0.481000,148.455957
13,1.506789,2.010648,0.402000,0.489600,148.266876
14,1.487089,1.540241,0.461400,0.491400,147.737669
15,1.465281,4.928043,0.331800,0.502600,147.594506
16,1.441126,1.847060,0.410000,0.520800,147.256983
17,1.428570,2.504273,0.384600,0.528800,147.262326
18,1.412602,2.121821,0.388200,0.521000,147.435091
19,1.387553,2.109466,0.406200,0.564200,147.707336
20,1.378248,1.547505,0.445000,0.553200,147.536418
