epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.212470,1.933120,0.326000,0.314600,149.256047
2,1.777889,1.859565,0.370200,0.414800,145.781585
3,1.629426,1.709308,0.408600,0.475000,146.778025
4,1.524739,2.726874,0.297400,0.491000,146.754752
5,1.455351,2.046684,0.407400,0.517800,146.808432
6,1.381595,1.947559,0.424400,0.538000,146.695838
7,1.323646,1.357489,0.537200,0.571600,146.806443
8,1.268115,2.036399,0.440400,0.575200,146.698195
9,1.217618,1.664076,0.502000,0.617000,146.909396
10,1.170103,1.158098,0.595200,0.633000,147.230616
11,1.128863,1.642673,0.502600,0.646800,147.222521
12,1.083065,2.615659,0.405400,0.654800,147.065793
13,1.045470,2.590500,0.421800,0.680200,147.008135
14,1.006415,1.337419,0.585200,0.678400,147.240259
15,0.963482,1.188441,0.614600,0.685200,146.719939
16,0.926193,1.547610,0.569000,0.706200,147.034438
17,0.893916,1.026482,0.664400,0.708800,146.917173
18,0.867975,0.965602,0.679600,0.705000,146.865517
19,0.838797,0.988737,0.678200,0.739400,146.944257
20,0.813446,2.522473,0.478000,0.745600,147.296976
