epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.903979,1.465046,0.458400,0.454600,464.463132
2,1.458727,1.579428,0.466800,0.554000,463.389398
3,1.260897,1.115319,0.594600,0.601400,464.076998
4,1.105181,1.003173,0.640600,0.659600,464.195793
5,0.972134,1.010125,0.663800,0.689400,466.209565
6,0.867153,0.940595,0.685000,0.725600,462.689400
7,0.789665,0.744595,0.737800,0.741000,467.320163
8,0.725487,0.847534,0.723800,0.761800,467.425265
9,0.666125,0.700251,0.758800,0.786200,464.601998
10,0.618062,0.798209,0.733600,0.779800,463.123883
11,0.573228,0.637855,0.785000,0.800600,466.621674
12,0.538641,0.880897,0.727600,0.784400,465.663108
13,0.500920,0.677010,0.772800,0.800200,463.791830
14,0.470853,0.606575,0.796800,0.799800,463.582778
15,0.442144,0.671593,0.781000,0.807400,460.802717
16,0.415116,0.638103,0.799400,0.819400,462.757649
17,0.387018,0.616817,0.807200,0.813000,461.051280
18,0.358643,0.665100,0.796400,0.817400,457.232795
19,0.341686,0.794214,0.775000,0.816000,468.121335
20,0.319545,0.728671,0.788800,0.814400,462.252780
