epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.234407,2.232475,0.171200,0.224600,148.439983
2,2.040756,2.613169,0.188200,0.260800,144.650999
3,1.957406,4.215939,0.095600,0.290800,145.699902
4,1.919882,3.762197,0.176200,0.274800,145.826448
5,1.879695,4.059217,0.184800,0.315000,145.783960
6,1.858784,8.406424,0.140000,0.322000,145.870446
7,1.843750,2.606556,0.161200,0.351800,145.914505
8,1.824833,2.367238,0.199600,0.338600,145.601944
9,1.796052,2.571272,0.182600,0.365000,145.753306
10,1.785153,3.013192,0.153800,0.359200,145.874924
11,1.769532,3.176535,0.144400,0.385000,145.870183
12,1.751740,2.643914,0.228400,0.382600,146.103079
13,1.734879,1.926772,0.307000,0.388600,145.834602
14,1.714229,2.310480,0.212000,0.389800,145.867700
15,1.707784,2.173212,0.256200,0.407800,145.785717
16,1.679429,2.622900,0.244800,0.431000,145.982940
17,1.673446,2.398144,0.253600,0.425000,145.851283
18,1.651128,2.072479,0.291000,0.432200,145.749343
19,1.628277,2.640163,0.245200,0.446800,145.782583
20,1.623620,2.515288,0.297400,0.456000,145.805021
