epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.188414,1.945151,0.299600,0.319200,148.712301
2,1.818539,2.294750,0.311800,0.387400,145.038346
3,1.644685,2.012931,0.356600,0.434600,145.732605
4,1.542116,1.788666,0.418400,0.483600,145.789287
5,1.469638,1.328519,0.513600,0.531600,145.752620
6,1.397965,1.207601,0.564800,0.550800,145.694413
7,1.338920,1.279885,0.534400,0.561200,145.804398
8,1.290545,1.319136,0.538000,0.572400,145.809655
9,1.229329,1.156092,0.586200,0.600400,145.802738
10,1.176742,1.070400,0.614800,0.613200,145.820995
11,1.131892,1.037875,0.640400,0.628400,145.820366
12,1.086784,1.199953,0.596000,0.660400,145.759307
13,1.043519,1.108126,0.625000,0.661200,145.759110
14,1.003074,0.888729,0.688200,0.690400,145.872283
15,0.971093,1.072204,0.641800,0.695200,145.820387
16,0.927199,0.854371,0.700000,0.704600,145.734511
17,0.907502,0.925730,0.686600,0.725800,145.782806
18,0.861634,1.452892,0.588800,0.709200,145.846012
19,0.851374,1.204695,0.629000,0.719200,145.748130
20,0.815553,0.769065,0.729000,0.734000,145.687335
