epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.850231,1.783680,0.368400,0.454400,474.352132
2,1.409861,1.239223,0.562200,0.560600,473.425220
3,1.208677,1.091650,0.625200,0.643800,470.055566
4,1.055456,0.914683,0.675200,0.669400,473.890842
5,0.937484,0.884856,0.692000,0.687800,473.202520
6,0.848237,0.806295,0.723400,0.740600,472.205966
7,0.773913,0.756046,0.740200,0.751200,473.808181
8,0.707833,0.681168,0.766200,0.764800,473.273205
9,0.659354,0.736136,0.752000,0.778800,471.634944
10,0.608796,0.750353,0.759400,0.779800,471.844123
11,0.571488,0.675421,0.777200,0.791400,472.911843
12,0.539864,0.702082,0.771400,0.798800,473.173162
13,0.500966,0.620922,0.799800,0.803400,471.877629
14,0.471520,0.660575,0.787600,0.803800,472.502772
15,0.444716,0.668143,0.795400,0.810400,470.065516
16,0.418750,0.631262,0.800400,0.809400,472.415337
17,0.394840,0.625950,0.803400,0.811600,472.143011
18,0.366233,0.708926,0.788200,0.813600,470.836262
19,0.346025,0.652493,0.808200,0.816200,472.303832
20,0.330039,0.876338,0.761000,0.812000,472.234813
