epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.869226,1.560338,0.414600,0.451400,478.508835
2,1.409888,1.231892,0.554600,0.572800,475.793425
3,1.206446,1.086452,0.622400,0.636400,481.197882
4,1.040172,1.041789,0.635200,0.681400,472.664202
5,0.905694,0.923990,0.680000,0.707200,477.796236
6,0.800273,0.861179,0.707400,0.736200,476.292447
7,0.727054,0.760450,0.748000,0.764600,484.060814
8,0.664236,0.812653,0.739400,0.759000,472.957020
9,0.605855,0.756482,0.742000,0.780200,476.241656
10,0.557175,0.675812,0.781000,0.779600,479.952280
11,0.512628,0.727101,0.766200,0.803200,476.646594
12,0.474311,0.771951,0.762600,0.795000,475.798700
13,0.433615,0.645079,0.792800,0.806200,477.636280
14,0.401221,0.706875,0.780600,0.802800,477.986571
15,0.369380,0.700359,0.790800,0.808000,485.322486
16,0.340339,0.817337,0.771200,0.816400,474.170677
17,0.312157,0.688691,0.793400,0.810000,476.021459
18,0.284954,0.756651,0.791800,0.812200,476.680538
19,0.260692,0.678862,0.804400,0.800400,475.733701
20,0.235742,0.914669,0.757800,0.805600,479.757373
