epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.178266,2.828751,0.210800,0.302400,148.217622
2,1.838254,1.880091,0.364800,0.389400,144.767618
3,1.690935,2.757313,0.306200,0.421600,145.272688
4,1.605956,1.712910,0.418000,0.440200,145.261660
5,1.538754,1.631804,0.421800,0.492000,145.335327
6,1.482098,1.407449,0.492800,0.503600,145.415884
7,1.419707,1.975516,0.393600,0.527800,145.514552
8,1.368835,1.844900,0.425200,0.531800,145.458484
9,1.312128,1.586511,0.476600,0.565200,145.439129
10,1.269625,1.114610,0.595800,0.594200,146.159431
11,1.228757,1.159617,0.598800,0.600400,145.500621
12,1.185896,1.365248,0.550800,0.632000,145.493182
13,1.147375,1.249381,0.592000,0.627000,145.491499
14,1.102818,0.979825,0.654800,0.659600,145.325675
15,1.073377,1.778445,0.501000,0.665600,145.428872
16,1.040905,1.295417,0.591800,0.676600,145.342506
17,1.011747,1.071275,0.637200,0.695400,145.442595
18,0.975370,2.873459,0.386200,0.661000,145.466717
19,0.952584,1.374577,0.583000,0.715200,145.531675
20,0.927706,1.036503,0.661000,0.714800,145.556239
