epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.251254,2.269323,0.209200,0.257600,149.653411
2,1.965879,2.105011,0.299800,0.309600,146.959285
3,1.838914,2.301395,0.278600,0.349200,147.117230
4,1.749897,2.516298,0.277200,0.388600,147.216566
5,1.680567,3.036188,0.238800,0.426800,146.986436
6,1.616305,3.891710,0.189000,0.436600,146.903247
7,1.568382,4.422256,0.227000,0.442600,147.090634
8,1.518459,4.038389,0.250400,0.474400,147.337363
9,1.478578,3.308143,0.254600,0.490400,147.381879
10,1.442872,1.952268,0.392000,0.521200,146.881579
11,1.406229,5.700949,0.190000,0.545800,147.281874
12,1.364100,4.442348,0.221200,0.546600,146.898190
13,1.336503,14.773747,0.160800,0.585400,146.867412
14,1.305749,2.512190,0.361800,0.571400,147.010842
15,1.278005,2.310359,0.396800,0.600800,146.907561
16,1.239031,4.081594,0.270200,0.591200,146.821132
17,1.221261,6.212109,0.205600,0.614600,146.953460
18,1.193729,1.838589,0.476600,0.592800,147.847271
19,1.162893,1.517939,0.526600,0.624000,147.658239
20,1.152397,1.324132,0.572400,0.644600,147.287067
