epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.860142,1.779253,0.373000,0.452600,478.255281
2,1.483637,1.247980,0.547200,0.539600,475.027642
3,1.292159,1.205536,0.573600,0.592000,476.639010
4,1.135536,1.111383,0.618400,0.637600,473.368424
5,1.014132,0.929019,0.670400,0.682600,474.253011
6,0.910014,1.241785,0.607800,0.701400,472.661440
7,0.827404,0.854931,0.718400,0.736000,477.595835
8,0.755599,0.770057,0.738200,0.754400,474.885754
9,0.698932,0.784402,0.746200,0.768400,477.173231
10,0.642050,0.717069,0.761800,0.775200,474.363763
11,0.603282,0.712008,0.768200,0.778400,474.763241
12,0.564610,0.681907,0.780000,0.787200,474.741386
13,0.526609,0.673740,0.777200,0.788200,474.342751
14,0.499979,0.646526,0.786800,0.800400,474.506384
15,0.465223,0.757301,0.774800,0.805400,471.340645
16,0.437087,0.665536,0.787800,0.792800,474.961098
17,0.416679,0.760540,0.773600,0.801000,475.150891
18,0.390573,0.711612,0.782600,0.802800,471.849973
19,0.365018,0.798412,0.768600,0.808400,474.934743
20,0.338768,0.674134,0.803000,0.812400,475.669302
