epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.570293,0.316055,0.903300,0.898100,82.791369
2,0.274523,0.134470,0.958400,0.957100,81.742717
3,0.149392,0.090019,0.973300,0.971700,84.152183
4,0.112638,0.069013,0.978300,0.977500,83.948648
5,0.099762,0.057138,0.981900,0.981200,83.213595
6,0.085930,0.063735,0.981800,0.980300,84.622464
7,0.081060,0.070472,0.981000,0.980600,82.386421
8,0.075814,0.054118,0.982600,0.982200,86.449449
9,0.071915,0.050357,0.985100,0.984400,87.676601
10,0.069015,0.050027,0.985200,0.982500,85.614028
11,0.065233,0.054959,0.984300,0.983800,85.654645
12,0.062675,0.050782,0.985100,0.984100,88.296966
13,0.058550,0.062487,0.981200,0.980200,85.006911
14,0.054804,0.046481,0.986400,0.984900,83.300388
15,0.056918,0.041900,0.987500,0.987100,80.625804
16,0.054847,0.048186,0.985400,0.984000,80.844474
17,0.052961,0.039589,0.989700,0.989000,85.944941
18,0.053114,0.046519,0.986000,0.985500,84.886712
19,0.050307,0.042392,0.989000,0.987200,80.623907
20,0.049007,0.047720,0.986300,0.984100,82.900645
