epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.496157,0.160333,0.954300,0.953200,84.702837
2,0.161760,0.110581,0.968500,0.966300,87.923680
3,0.122665,0.091250,0.973000,0.972000,90.676702
4,0.099774,0.072093,0.979100,0.977400,83.740591
5,0.086887,0.072159,0.979500,0.978800,85.421319
6,0.077553,0.061402,0.982000,0.981800,85.552253
7,0.073041,0.059255,0.982400,0.981100,91.575839
8,0.067207,0.059273,0.983000,0.980100,85.446770
9,0.063846,0.054210,0.984400,0.983800,87.833835
10,0.064395,0.054919,0.984600,0.984100,90.484178
11,0.055623,0.055915,0.984600,0.983600,89.800281
12,0.053155,0.054378,0.984500,0.984600,88.614638
13,0.050584,0.046730,0.985700,0.985700,88.400612
14,0.049724,0.067231,0.981100,0.980000,88.047383
15,0.047737,0.047557,0.986400,0.986100,88.340178
16,0.047298,0.057737,0.984700,0.984500,86.472562
17,0.046555,0.050548,0.986700,0.986100,85.499135
18,0.043466,0.049967,0.986000,0.986500,87.381655
19,0.044398,0.048473,0.986900,0.987300,85.879593
20,0.041467,0.047174,0.985800,0.985000,84.373614
