epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.476409,0.173965,0.948100,0.944900,86.659671
2,0.200900,0.124810,0.963500,0.963000,85.708413
3,0.147214,0.090801,0.972800,0.970500,83.824076
4,0.127223,0.087957,0.973300,0.972800,82.902206
5,0.111011,0.089614,0.973300,0.973400,83.412074
6,0.102852,0.064920,0.980600,0.979900,85.728271
7,0.100160,0.102352,0.970100,0.967100,86.012142
8,0.089930,0.065533,0.981600,0.980200,86.171642
9,0.089781,0.061550,0.982600,0.981200,86.480843
10,0.082237,0.059754,0.982700,0.979200,83.394677
11,0.079984,0.060039,0.981800,0.980900,87.810951
12,0.078810,0.068265,0.981800,0.980300,89.527912
13,0.075157,0.054818,0.985200,0.983400,84.685131
14,0.068001,0.050057,0.984800,0.983200,82.738346
15,0.072537,0.055017,0.984800,0.984600,84.570746
16,0.071507,0.059819,0.983700,0.981800,86.666279
17,0.072691,0.049285,0.985900,0.984800,86.289713
18,0.069964,0.049822,0.985200,0.984600,82.881764
19,0.066233,0.054012,0.984900,0.983600,85.103609
20,0.065987,0.058293,0.983200,0.981800,84.183817
