epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.510976,0.162782,0.955300,0.953600,85.627411
2,0.185881,0.114172,0.966900,0.962700,87.652330
3,0.142638,0.091078,0.974500,0.972100,86.659452
4,0.113012,0.076863,0.978800,0.977500,87.071237
5,0.103854,0.090998,0.972000,0.970500,86.590491
6,0.091364,0.058489,0.982600,0.982200,87.191994
7,0.087155,0.069891,0.980000,0.978900,87.248061
8,0.081041,0.059745,0.983400,0.980900,87.363166
9,0.077441,0.056903,0.983800,0.982600,90.090054
10,0.072994,0.061037,0.982500,0.981200,88.266455
11,0.070706,0.053896,0.985500,0.983400,88.068142
12,0.068241,0.055625,0.985000,0.984200,92.581530
13,0.064441,0.051154,0.985700,0.984900,86.433988
14,0.065908,0.068386,0.980500,0.979600,91.120717
15,0.060702,0.047970,0.986600,0.986400,85.167864
16,0.058318,0.064958,0.982400,0.981600,86.111212
17,0.056618,0.049843,0.987100,0.986200,83.895990
18,0.057201,0.073768,0.979600,0.979000,85.452885
19,0.055341,0.054286,0.984400,0.984900,84.638100
20,0.056506,0.056513,0.984400,0.983300,83.978721
