epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.289343,0.317419,0.908000,0.907100,7.749155
2,0.251884,0.152334,0.952700,0.953800,7.462948
3,0.158855,0.111654,0.967000,0.967000,7.462877
4,0.119376,0.087615,0.974400,0.974000,7.484148
5,0.097709,0.082023,0.976900,0.977000,7.513877
6,0.085201,0.070623,0.979100,0.978700,7.467102
7,0.072688,0.063664,0.982300,0.982100,7.463745
8,0.068181,0.061249,0.983700,0.983700,7.462141
9,0.060885,0.062857,0.982400,0.982500,7.463387
10,0.054826,0.061634,0.983000,0.982800,7.465473
11,0.049566,0.056801,0.983100,0.983200,7.473232
12,0.046866,0.059101,0.983400,0.983300,7.474888
13,0.044159,0.054524,0.984600,0.984700,7.464711
14,0.041879,0.052144,0.986100,0.986500,7.461951
15,0.038783,0.049419,0.988200,0.988000,7.465746
16,0.036937,0.046513,0.987800,0.987800,7.465372
17,0.034273,0.072174,0.982100,0.981900,7.464066
18,0.034413,0.053349,0.985500,0.985300,7.463903
19,0.032302,0.051137,0.985600,0.985900,7.465588
20,0.033291,0.051270,0.985600,0.985400,7.462906
