epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.664979,0.443331,0.853700,0.852600,7.443845
2,0.317575,0.157995,0.952300,0.952000,7.154579
3,0.163886,0.110344,0.965800,0.965900,7.154857
4,0.118379,0.086309,0.975100,0.975100,7.154953
5,0.095161,0.094353,0.972700,0.972900,7.153957
6,0.081229,0.073515,0.977600,0.977300,7.154197
7,0.070932,0.071100,0.981700,0.981300,7.152212
8,0.063858,0.064468,0.980800,0.981200,7.153958
9,0.060607,0.056681,0.982000,0.982500,7.155294
10,0.054780,0.056273,0.982400,0.982200,7.155173
11,0.048329,0.058922,0.983100,0.983100,7.153666
12,0.046301,0.057955,0.983700,0.983700,7.154654
13,0.046828,0.052587,0.984800,0.984200,7.153051
14,0.039544,0.070306,0.979200,0.979600,7.154565
15,0.042309,0.051633,0.986000,0.985900,7.153051
16,0.036778,0.068913,0.980600,0.980500,7.155843
17,0.035506,0.051591,0.985400,0.985200,7.153495
18,0.035435,0.060771,0.985300,0.985200,7.153313
19,0.030343,0.050338,0.985800,0.985700,7.152394
20,0.031906,0.052465,0.985200,0.985300,7.152162
