epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.584464,0.363906,0.892100,0.890100,7.762003
2,0.377633,0.175075,0.947700,0.947700,7.465536
3,0.221420,0.136283,0.963700,0.961900,7.464414
4,0.158293,0.100172,0.974000,0.973800,7.465579
5,0.127672,0.089281,0.977500,0.977200,7.466124
6,0.111270,0.080154,0.976400,0.975800,7.464635
7,0.096024,0.110780,0.977000,0.975600,7.465264
8,0.086651,0.070752,0.980400,0.980600,7.530004
9,0.079675,0.074383,0.979200,0.978900,7.466887
10,0.074548,0.062261,0.984900,0.984900,7.467179
11,0.071106,0.057205,0.984300,0.984100,7.462998
12,0.067846,0.069157,0.982600,0.982600,7.463759
13,0.064104,0.068640,0.983600,0.984000,7.464450
14,0.061509,0.063828,0.983700,0.983100,7.465236
15,0.055953,0.061801,0.985300,0.984400,7.478223
16,0.050351,0.069560,0.981900,0.981800,7.464461
17,0.051855,0.071828,0.983300,0.982600,7.464763
18,0.052211,0.056410,0.986400,0.986700,7.464944
19,0.048371,0.055851,0.985000,0.984900,7.464039
20,0.040391,0.057034,0.987800,0.987300,7.464894
