epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.467173,0.158185,0.954400,0.952700,7.558297
2,0.157303,0.099768,0.970700,0.970800,7.300242
3,0.112782,0.089445,0.973600,0.973800,7.327647
4,0.091740,0.087741,0.976200,0.975400,7.345259
5,0.078417,0.064598,0.982500,0.981900,7.311900
6,0.067290,0.060348,0.981900,0.981500,7.297914
7,0.061519,0.053178,0.985000,0.985200,7.281454
8,0.053770,0.053119,0.985400,0.985200,7.281561
9,0.048734,0.059412,0.983900,0.983500,7.282183
10,0.046629,0.059374,0.984700,0.983700,7.305131
11,0.039381,0.054344,0.984600,0.984100,7.333913
12,0.037326,0.049465,0.987200,0.986900,7.304867
13,0.033113,0.050244,0.987400,0.986500,7.321073
14,0.034739,0.053589,0.985500,0.985500,7.281619
15,0.032100,0.055614,0.986600,0.986500,7.280425
16,0.030208,0.051431,0.986500,0.985600,7.281147
17,0.024953,0.050493,0.987000,0.986800,7.281041
18,0.024899,0.063192,0.983500,0.984000,7.282658
19,0.021179,0.054740,0.986700,0.986500,7.282364
20,0.019558,0.046763,0.988000,0.988500,7.281029
