epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.522859,0.176039,0.948300,0.948300,73.523510
2,0.133653,0.103592,0.970500,0.970500,73.458277
3,0.095471,0.076953,0.976600,0.976600,73.648798
4,0.075635,0.078315,0.977800,0.977800,73.566438
5,0.066251,0.062547,0.982700,0.982700,73.678476
6,0.054810,0.074623,0.980000,0.980000,73.827604
7,0.048326,0.062658,0.980000,0.980000,73.881953
8,0.044263,0.066014,0.980800,0.980800,73.734360
9,0.040581,0.061741,0.983700,0.983700,73.722442
10,0.036420,0.052810,0.984500,0.984500,73.769393
11,0.031775,0.049311,0.985400,0.985400,73.649916
12,0.030986,0.050723,0.984800,0.984800,73.681534
13,0.027420,0.047701,0.986600,0.986600,73.562849
14,0.024416,0.048141,0.985700,0.985700,73.534943
15,0.021598,0.047114,0.987100,0.987100,73.683433
16,0.021602,0.049343,0.985200,0.985200,73.633899
17,0.017302,0.052955,0.985400,0.985400,73.316871
18,0.015772,0.050605,0.986500,0.986500,73.756127
19,0.016853,0.051265,0.986100,0.986100,73.754537
20,0.013726,0.044533,0.988100,0.988100,73.758725
