epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.526910,0.349670,0.893700,0.893700,67.586806
2,0.249133,0.137841,0.957700,0.957700,67.535409
3,0.142392,0.118394,0.965600,0.965600,67.532255
4,0.108567,0.094816,0.971000,0.971000,67.498963
5,0.093894,0.081397,0.975300,0.975300,67.499938
6,0.081701,0.068955,0.978600,0.978600,67.562695
7,0.071150,0.079470,0.977200,0.977200,67.470763
8,0.065576,0.065060,0.980400,0.980400,67.526422
9,0.060908,0.098536,0.972300,0.972300,67.603235
10,0.058016,0.086215,0.973600,0.973600,67.588869
11,0.050740,0.069890,0.979500,0.979500,67.600911
12,0.051263,0.056551,0.982900,0.982900,67.620833
13,0.045833,0.054074,0.983500,0.983500,67.482938
14,0.044076,0.060991,0.983100,0.983100,67.495821
15,0.044080,0.070990,0.979000,0.979000,67.494767
16,0.037616,0.047616,0.985900,0.985900,67.529519
17,0.037638,0.046856,0.986500,0.986500,67.598312
18,0.036722,0.045359,0.987500,0.987500,67.526730
19,0.033817,0.056700,0.985100,0.985100,67.502953
20,0.030839,0.056701,0.983400,0.983400,67.505590
