epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,2.300350,2.302237,0.106400,0.106400,7.742600
2,2.301398,2.302424,0.106400,0.106400,7.486847
3,2.301342,2.302332,0.106400,0.106400,7.467267
4,2.301371,2.302192,0.106400,0.106400,7.453876
5,2.301415,2.302302,0.106400,0.106400,7.453613
6,2.301241,2.301983,0.106400,0.106400,7.452959
7,2.301355,2.301936,0.106400,0.106400,7.454960
8,2.301284,2.302100,0.106400,0.106400,7.454547
9,2.301315,2.302092,0.106400,0.106400,7.454269
10,2.301272,2.302000,0.106400,0.106400,7.455153
11,2.301211,2.302501,0.106400,0.106400,7.452452
12,2.301311,2.302247,0.106400,0.106400,7.452845
13,2.301245,2.302187,0.106400,0.106400,7.453169
14,2.301303,2.302047,0.106400,0.106400,7.452470
15,2.301288,2.301825,0.106400,0.106400,7.452215
16,2.301264,2.302154,0.106400,0.106400,7.453105
17,2.301253,2.302288,0.106400,0.106400,7.453635
18,2.301252,2.301939,0.106400,0.106400,7.454379
19,2.301235,2.302255,0.106400,0.106400,7.454311
20,2.301227,2.301960,0.106400,0.106400,7.451249
