epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.635564,0.424252,0.858800,0.855900,83.071552
2,0.264065,0.137877,0.960100,0.958400,85.682876
3,0.149669,0.103789,0.971100,0.967500,85.106805
4,0.110874,0.076327,0.977700,0.977200,85.527815
5,0.092265,0.081362,0.975400,0.975700,81.270048
6,0.080571,0.070617,0.978000,0.978000,86.300718
7,0.074821,0.061683,0.981900,0.980400,83.760097
8,0.067790,0.066404,0.981100,0.979900,83.566666
9,0.062493,0.054199,0.984100,0.983600,84.009706
10,0.058308,0.053082,0.984800,0.984500,82.141311
11,0.053233,0.041887,0.987300,0.985800,81.956255
12,0.053732,0.048677,0.985300,0.985200,88.086316
13,0.050714,0.047953,0.985200,0.984000,83.884275
14,0.047463,0.045159,0.986200,0.984700,83.152393
15,0.044468,0.045744,0.985900,0.986100,85.042148
16,0.042014,0.051133,0.985200,0.985600,83.328228
17,0.040005,0.046868,0.986700,0.987200,83.852305
18,0.041792,0.051507,0.986100,0.985300,83.505781
19,0.041156,0.041056,0.988600,0.988000,83.696551
20,0.038687,0.051671,0.985500,0.984300,84.462468
