epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.139335,0.224380,0.930600,0.925900,84.737921
2,0.225813,0.145231,0.958500,0.955600,80.955478
3,0.161825,0.086056,0.975000,0.974100,79.463021
4,0.116742,0.079362,0.976700,0.973100,81.519649
5,0.102863,0.074709,0.977900,0.975900,83.384275
6,0.093245,0.069875,0.978700,0.978700,80.866841
7,0.085905,0.095997,0.970500,0.966300,80.723591
8,0.082579,0.071793,0.977100,0.973700,82.492689
9,0.078540,0.056272,0.982600,0.980200,80.791549
10,0.076379,0.055754,0.983100,0.980800,80.246204
11,0.078964,0.053592,0.984000,0.983200,79.490098
12,0.069351,0.050858,0.984900,0.983400,79.216797
13,0.067089,0.053727,0.984400,0.983300,79.208069
14,0.063791,0.054626,0.985200,0.983100,79.211341
15,0.063704,0.046203,0.986500,0.985900,79.225592
16,0.059581,0.050837,0.984900,0.983300,79.230240
17,0.060814,0.049050,0.986000,0.984900,79.237628
18,0.060400,0.049303,0.985300,0.985100,79.192756
19,0.056647,0.049652,0.985400,0.983800,81.675848
20,0.054650,0.052128,0.984400,0.982100,79.638667
