epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,1.480663,0.281559,0.916100,0.911600,80.805110
2,0.244274,0.117624,0.962400,0.957700,80.594795
3,0.156547,0.116956,0.966400,0.960800,80.596369
4,0.119883,0.073301,0.978000,0.974200,80.594205
5,0.110326,0.072726,0.977500,0.976400,84.073991
6,0.093046,0.061893,0.980700,0.980100,80.413190
7,0.086872,0.052974,0.983600,0.982700,80.620851
8,0.081650,0.052548,0.983000,0.981300,80.418701
9,0.077237,0.048040,0.986400,0.985400,80.403628
10,0.073313,0.055471,0.984600,0.983600,80.639543
11,0.065908,0.047084,0.986700,0.985600,80.413046
12,0.065625,0.043932,0.985900,0.984300,80.416290
13,0.067888,0.048912,0.985000,0.984900,80.413533
14,0.061105,0.056859,0.984700,0.983900,80.682020
15,0.059539,0.065586,0.980900,0.980100,80.408960
16,0.061179,0.063149,0.980900,0.981400,80.632327
17,0.060258,0.063183,0.982900,0.980900,84.159630
18,0.056166,0.054500,0.984400,0.983300,81.028233
19,0.056216,0.046917,0.986200,0.985900,81.110212
20,0.056720,0.049486,0.985700,0.985200,80.816042
