epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.453752,0.166763,0.950700,0.949400,82.165449
2,0.173309,0.120733,0.965900,0.964000,82.163005
3,0.126621,0.087517,0.975100,0.973300,82.161027
4,0.109138,0.072786,0.979000,0.978200,82.167535
5,0.092949,0.075271,0.978300,0.977700,82.382628
6,0.089129,0.059286,0.984100,0.983400,82.178568
7,0.084911,0.077685,0.976000,0.974900,82.977728
8,0.075383,0.055183,0.984500,0.982900,82.177529
9,0.073433,0.056702,0.983900,0.982000,82.166657
10,0.070202,0.054955,0.984500,0.983400,85.714427
11,0.066643,0.052044,0.984500,0.984500,82.711054
12,0.062449,0.058001,0.984700,0.983400,82.163262
13,0.063946,0.055572,0.984200,0.982900,82.156493
14,0.057903,0.046482,0.986800,0.985300,82.381107
15,0.059210,0.059256,0.983300,0.982000,82.807250
16,0.058150,0.051891,0.986200,0.985700,82.384650
17,0.057441,0.047601,0.987000,0.987100,85.283805
18,0.060179,0.056805,0.983300,0.982100,82.914682
19,0.052574,0.043749,0.987400,0.985000,86.357059
20,0.050876,0.049278,0.986300,0.985100,82.382676
