epoch,train_loss,valid_loss,valid_accuracy,valid_accuracy_ensemble,time
1,0.556524,0.237503,0.925100,0.935200,74.970427
2,0.232664,0.193332,0.942100,0.949900,75.060010
3,0.172319,0.157242,0.954200,0.961000,75.020356
4,0.149336,0.132694,0.961800,0.966000,74.728121
5,0.143656,0.123352,0.964300,0.971100,74.790367
6,0.125348,0.117659,0.965000,0.970700,74.606324
7,0.117565,0.112394,0.967000,0.970800,74.826342
8,0.109868,0.108563,0.967700,0.972600,74.665615
9,0.104401,0.110610,0.969300,0.974400,74.693283
10,0.102933,0.081892,0.977700,0.979500,74.790188
11,0.098325,0.113200,0.964300,0.971600,74.849498
12,0.096120,0.100130,0.970400,0.976000,75.034021
13,0.092723,0.083942,0.974600,0.978300,75.096051
14,0.091080,0.093846,0.972000,0.977300,75.151052
15,0.086510,0.100478,0.969000,0.974000,75.062394
16,0.086923,0.082530,0.975200,0.980700,75.068364
17,0.084352,0.074909,0.978600,0.980900,74.668373
18,0.082407,0.075208,0.978200,0.982700,74.704945
19,0.082439,0.082509,0.974800,0.977800,74.747735
20,0.080339,0.080132,0.975100,0.979700,74.762660
